Ticker,Name,Sector,Industry,Market Cap
SGU,"Star Group, L.P.",Energy,Oil & Gas Refining & Marketing,464471200
SNDA,"Sonida Senior Living, Inc.",Healthcare,Medical Care Facilities,463589792
ZH,Zhihu Inc.,Communication Services,Internet Content & Information,427270208
PNNT,PennantPark Investment Corporation,Financial Services,Asset Management,460663968
THW,Abrdn World Healthcare Fund,Financial Services,Asset Management,455297152
GNTY,"Guaranty Bancshares, Inc.",Financial Services,Banks - Regional,456172288
EHAB,"Enhabit, Inc.",Healthcare,Medical Care Facilities,461351872
NPFD,Nuveen Variable Rate Preferred & Income Fund,Financial Services,Asset Management,452501760
GCI,"Gannett Co., Inc.",Communication Services,Publishing,437685920
LVWR,"LiveWire Group, Inc.",Consumer Cyclical,Auto Manufacturers,437471296
BRCC,BRC Inc.,Consumer Defensive,Packaged Foods,162508448
FRA,"BlackRock Floating Rate Income Strategies Fund, Inc.",Financial Services,Asset Management,451051584
AAM,AA Mission Acquisition Corp.,Financial Services,Shell Companies,448974528
TTI,"TETRA Technologies, Inc.",Energy,Oil & Gas Equipment & Services,448153696
DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,Financial Services,Asset Management,447973440
HPI,John Hancock Preferred Income Fund,Financial Services,Asset Management,446597568
JPI,Nuveen Preferred Securities & Income Opportunities Fund,Financial Services,Asset Management,275089056
XPOF,"Xponential Fitness, Inc.",Consumer Cyclical,Leisure,459045248
MVF,"BlackRock MuniVest Fund, Inc.",Financial Services,Asset Management,413357728
RMT,"Royce Micro-Cap Trust, Inc.",Financial Services,Asset Management,434599008
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,Financial Services,Asset Management,442846592
BWMX,"Betterware de México, S.A.P.I. de C.V.",Consumer Cyclical,Specialty Retail,436229856
BOC,Boston Omaha Corporation,Industrials,Conglomerates,440286688
BH,Biglari Holdings Inc.,Consumer Cyclical,Restaurants,647879168
BFK,BlackRock Municipal Income Trust,Financial Services,Asset Management,435916704
TRC,Tejon Ranch Co.,Industrials,Conglomerates,441514304
GTN,"Gray Media, Inc.",Communication Services,Broadcasting,495184960
SD,"SandRidge Energy, Inc.",Energy,Oil & Gas E&P,433855936
HPP,"Hudson Pacific Properties, Inc.",Real Estate,REIT - Office,439443936
DNA,"Ginkgo Bioworks Holdings, Inc.",Healthcare,Biotechnology,432350304
SPMC,"Sound Point Meridian Capital, Inc.",,,430222464
ACCO,ACCO Brands Corporation,Industrials,Business Equipment & Supplies,416106880
GPRK,GeoPark Limited,Energy,Oil & Gas E&P,420294528
EGY,"VAALCO Energy, Inc.",Energy,Oil & Gas E&P,425109280
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,Financial Services,Asset Management,420620288
NQP,Nuveen Pennsylvania Quality Municipal Income Fund,Financial Services,Asset Management,421305472
GBAB,Guggenheim Taxable Municipal Bond & Investment Grade Debt Trust,Financial Services,Asset Management,413068608
MUA,"BlackRock MuniAssets Fund, Inc.",Financial Services,Asset Management,410925152
ETO,Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund,Financial Services,Asset Management,410767744
EVN,Eaton Vance Municipal Income Trust,Financial Services,Asset Management,410555520
NUS,"Nu Skin Enterprises, Inc.",Consumer Defensive,Household & Personal Products,411207584
ASC,Ardmore Shipping Corporation,Industrials,Marine Shipping,407463200
MCI,Barings Corporate Investors,Financial Services,Asset Management,409051136
SDHY,PGIM Short Duration High Yield Opportunities Fund,,,405872512
FFWM,First Foundation Inc.,Financial Services,Banks - Regional,406057472
NMAI,Nuveen Multi-Asset Income Fund,,,403781248
GDOT,Green Dot Corporation,Financial Services,Credit Services,398859456
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,Financial Services,Asset Management,402727136
MUX,McEwen Mining Inc.,Basic Materials,Other Precious Metals & Mining,419693664
CYH,"Community Health Systems, Inc.",Healthcare,Medical Care Facilities,391665632
SB,"Safe Bulkers, Inc.",Industrials,Marine Shipping,392130752
FC,Franklin Covey Co.,Consumer Defensive,Education & Training Services,391120544
HOUS,Anywhere Real Estate Inc.,Real Estate,Real Estate Services,402768416
FFA,First Trust Enhanced Equity Income Fund,Financial Services,Asset Management,391564864
WLYB,"John Wiley & Sons, Inc.",Communication Services,Publishing,2391443968
GNE,Genie Energy Ltd.,Utilities,Utilities - Regulated Electric,395151904
AMBC,"Ambac Financial Group, Inc.",Financial Services,Insurance - Specialty,389359328
SCM,Stellus Capital Investment Corporation,Financial Services,Asset Management,391877664
GAMI,"GAMCO Investors, Inc.",Financial Services,Asset Management,586608384
CLW,Clearwater Paper Corporation,Basic Materials,Paper & Paper Products,388043040
NL,"NL Industries, Inc.",Industrials,Security & Protection Services,375741408
HIO,Western Asset High Income Opportunity Fund Inc.,Financial Services,Asset Management,388004736
IPI,"Intrepid Potash, Inc.",Basic Materials,Agricultural Inputs,379330304
HIX,Western Asset High Income Fund II Inc.,Financial Services,Asset Management,380848064
LND,BrasilAgro - Companhia Brasileira de Propriedades Agrícolas,Consumer Defensive,Farm Products,384515840
MYN,"BlackRock MuniYield New York Quality Fund, Inc.",Financial Services,Asset Management,378917568
LEO,"BNY Mellon Strategic Municipals, Inc.",Financial Services,Asset Management,378728672
FPH,"Five Point Holdings, LLC",Real Estate,Real Estate - Development,787217088
CLDT,Chatham Lodging Trust,Real Estate,REIT - Hotel & Motel,388821792
DIN,"Dine Brands Global, Inc.",Consumer Cyclical,Restaurants,374480768
LAR,Lithium Argentina AG,Basic Materials,Other Industrial Metals & Mining,407899136
DDD,3D Systems Corporation,Technology,Computer Hardware,361427296
LZM,Lifezone Metals Limited,Basic Materials,Other Industrial Metals & Mining,377127712
XFLT,XAI Octagon Floating Rate & Alternative Income Trust,,,418784128
HQL,Abrdn Life Sciences Investors,Financial Services,Asset Management,367604352
KTF,DWS Municipal Income Trust,Financial Services,Asset Management,366069824
PFL,PIMCO Income Strategy Fund,Financial Services,Asset Management,367705440
ZTR,Virtus Global Dividend & Income Fund Inc.,,,278741952
OOMA,"Ooma, Inc.",Technology,Software - Application,368010016
EFR,Eaton Vance Senior Floating-Rate Trust,Financial Services,Asset Management,364095744
XPER,Xperi Inc.,Technology,Software - Application,359366976
RYAM,Rayonier Advanced Materials Inc.,Basic Materials,Chemicals,350943904
HPF,John Hancock Preferred Income Fund II,Financial Services,Asset Management,359021696
WOW,"WideOpenWest, Inc.",Communication Services,Telecom Services,377684384
JRI,Nuveen Real Asset Income and Growth Fund,Financial Services,Asset Management,357733120
TRAK,"ReposiTrak, Inc.",Technology,Software - Application,357125856
MLP,"Maui Land & Pineapple Company, Inc.",Real Estate,Real Estate Services,353482656
GHM,Graham Corporation,Industrials,Specialty Industrial Machinery,342678144
GFR,Greenfire Resources Ltd.,Energy,Oil & Gas E&P,407686016
MSB,Mesabi Trust,Basic Materials,Steel,354174400
NAN,Nuveen New York Quality Municipal Income Fund,Financial Services,Asset Management,347734784
BGR,BlackRock Energy and Resources Trust,Financial Services,Asset Management,348504192
SAR,Saratoga Investment Corp.,Financial Services,Asset Management,345174368
HFRO,Highland Funds I - Highland Opportunities and Income Fund,Financial Services,Asset Management,292244096
EVTL,Vertical Aerospace Ltd.,Industrials,Aerospace & Defense,348357120
PPT,Putnam Premier Income Trust,Financial Services,Asset Management,341762848
SOR,Source Capital,Financial Services,Asset Management,344061088
ARDC,"Ares Dynamic Credit Allocation Fund, Inc.",Financial Services,Asset Management,333990368
MATV,"Mativ Holdings, Inc.",Basic Materials,Specialty Chemicals,338554304
BRT,BRT Apartments Corp.,Real Estate,REIT - Residential,318121920
PSTL,"Postal Realty Trust, Inc.",Real Estate,REIT - Office,427980160
MTW,"The Manitowoc Company, Inc.",Industrials,Farm & Heavy Construction Machinery,337288320
EFT,Eaton Vance Floating-Rate Income Trust,Financial Services,Asset Management,334792416
LANV,Lanvin Group Holdings Limited,Consumer Cyclical,Luxury Goods,261623600
FINS,Angel Oak Financial Strategies Income Term Trust,Financial Services,Asset Management,335086944
TBN,Tamboran Resources Corporation,Energy,Oil & Gas E&P,334346400
MIY,"BlackRock MuniYield Michigan Quality Fund, Inc.",Financial Services,Asset Management,330198720
BFZ,BlackRock California Municipal Income Trust,Financial Services,Asset Management,331619520
BNED,"Barnes & Noble Education, Inc.",Consumer Cyclical,Specialty Retail,328823488
FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc.",Financial Services,Asset Management,330492768
AWP,abrdn Global Premier Properties Fund,Financial Services,Asset Management,331626848
BRW,Saba Capital Income & Opportunities Fund,Financial Services,Asset Management,328540384
RFMZ,"RiverNorth Flexible Municipal Income Fund II, Inc.",,,325340032
LXFR,Luxfer Holdings PLC,Industrials,Specialty Industrial Machinery,320236672
HVT,"Haverty Furniture Companies, Inc.",Consumer Cyclical,Home Improvement Retail,346417472
HYAC,Haymaker Acquisition Corp. 4,Financial Services,Shell Companies,322068832
EIC,Eagle Point Income Company Inc.,Financial Services,Asset Management,321184544
RFI,"Cohen & Steers Total Return Realty Fund, Inc.",Financial Services,Asset Management,318234048
BGT,BlackRock Floating Rate Income Trust,Financial Services,Asset Management,317104640
RNGR,"Ranger Energy Services, Inc.",Energy,Oil & Gas Equipment & Services,313543360
EBS,Emergent BioSolutions Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,312981120
OIS,"Oil States International, Inc.",Energy,Oil & Gas Equipment & Services,323625536
AFB,"AllianceBernstein National Municipal Income Fund, Inc.",Financial Services,Asset Management,310444928
EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",Financial Services,Asset Management,309388800
CHPT,"ChargePoint Holdings, Inc.",Consumer Cyclical,Specialty Retail,319656000
NPCT,Nuveen Core Plus Impact Fund,Financial Services,Asset Management,307103424
CANG,Cango Inc.,Consumer Cyclical,Auto & Truck Dealerships,464424224
MHN,"BlackRock MuniHoldings New York Quality Fund, Inc.",Financial Services,Asset Management,306044992
BGH,Barings Global Short Duration High Yield Fund,Financial Services,Asset Management,306381856
MG,"Mistras Group, Inc.",Industrials,Security & Protection Services,305665216
MIN,MFS Intermediate Income Trust,Financial Services,Asset Management,304978656
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,Financial Services,Asset Management,303344384
FTK,"Flotek Industries, Inc.",Energy,Oil & Gas Equipment & Services,295168960
CLCO,Cool Company Ltd.,Energy,Oil & Gas Midstream,300951552
PMO,Putnam Municipal Opportunities Trust,Financial Services,Asset Management,303659072
GHI,Greystone Housing Impact Investors LP,Financial Services,Mortgage Finance,305032320
ASG,"Liberty All-Star Growth Fund, Inc.",Financial Services,Asset Management,300149216
UIS,Unisys Corporation,Technology,Information Technology Services,292337184
JMIA,Jumia Technologies AG,Consumer Cyclical,Internet Retail,290849632
BYON,"Beyond, Inc.",Consumer Cyclical,Internet Retail,287513344
VPG,"Vishay Precision Group, Inc.",Technology,Scientific & Technical Instruments,298885824
JGH,Nuveen Global High Income Fund,Financial Services,Asset Management,295618464
NGS,"Natural Gas Services Group, Inc.",Energy,Oil & Gas Equipment & Services,271916000
NCV,Virtus Convertible & Income Fund,Financial Services,Asset Management,292697504
HLLY,Holley Inc.,Consumer Cyclical,Auto Parts,298351136
MPX,Marine Products Corporation,Consumer Cyclical,Recreational Vehicles,294375840
MEC,"Mayville Engineering Company, Inc.",Industrials,Metal Fabrication,288633888
RM,Regional Management Corp.,Financial Services,Credit Services,285702208
SPIR,"Spire Global, Inc.",Industrials,Specialty Business Services,225438608
QUAD,"Quad/Graphics, Inc.",Industrials,Specialty Business Services,288959296
RCS,"PIMCO Strategic Income Fund, Inc.",Financial Services,Asset Management,291536512
NRDY,"Nerdy, Inc.",Technology,Software - Application,279282400
JILL,"J.Jill, Inc.",Consumer Cyclical,Apparel Retail,286405280
DBL,DoubleLine Opportunistic Credit Fund,Financial Services,Asset Management,287057856
BKSY,BlackSky Technology Inc.,Technology,Scientific & Technical Instruments,267074736
DSM,"BNY Mellon Strategic Municipal Bond Fund, Inc.",Financial Services,Asset Management,285945024
NCA,Nuveen California Municipal Value Fund,Financial Services,Asset Management,285723776
OIA,Invesco Municipal Income Opportunities Trust,Financial Services,Asset Management,284392128
RMM,Rivernorth Managed Duration Municipal Income Fund Inc.,Financial Services,Asset Management,283164576
MOV,"Movado Group, Inc.",Consumer Cyclical,Luxury Goods,395693632
TPVG,TriplePoint Venture Growth BDC Corp.,Financial Services,Asset Management,283370048
CVEO,Civeo Corporation,Consumer Cyclical,Lodging,304748352
MBI,MBIA Inc.,Financial Services,Insurance - Specialty,282124480
CBAN,"Colony Bankcorp, Inc.",Financial Services,Banks - Regional,280854208
MMD,NYLI MacKay DefinedTerm Muni Opportunities Fund,Financial Services,Asset Management,280824896
EAF,GrafTech International Ltd.,Industrials,Electrical Equipment & Parts,267554544
BYM,BlackRock Municipal Income Quality Trust,Financial Services,Asset Management,278071904
SCD,LMP Capital and Income Fund Inc.,Financial Services,Asset Management,278462144
PMM,Putnam Managed Municipal Income Trust,Financial Services,Asset Management,273335712
ACRE,Ares Commercial Real Estate Corporation,Real Estate,REIT - Mortgage,270719296
GHG,GreenTree Hospitality Group Ltd.,Consumer Cyclical,Lodging,279246016
LAW,"CS Disco, Inc.",Technology,Software - Application,263875456
NREF,"NexPoint Real Estate Finance, Inc.",Real Estate,REIT - Mortgage,343342368
PKE,Park Aerospace Corp.,Industrials,Aerospace & Defense,270285344
HYI,Western Asset High Yield Defined Opportunity Fund Inc.,Financial Services,Asset Management,267659488
HBB,Hamilton Beach Brands Holding Company,Consumer Cyclical,"Furnishings, Fixtures & Appliances",263544448
FCT,First Trust Senior Floating Rate Income Fund II,Financial Services,Asset Management,265550352
TDF,"Templeton Dragon Fund, Inc.",Financial Services,Asset Management,260376352
MCR,MFS Charter Income Trust,Financial Services,Asset Management,260025248
TEI,Templeton Emerging Markets Income Fund,Financial Services,Asset Management,259047776
EOT,Eaton Vance National Municipal Opportunities Trust,Financial Services,Asset Management,258748336
RLTY,Cohen & Steers Real Estate Opportunities & Income Fund,Financial Services,Asset Management,258710576
SBXD,SilverBox Corp IV,Financial Services,Shell Companies,258963888
TVC,Tennessee Valley Authority,,,12248250
HSHP,Himalaya Shipping Ltd.,Industrials,Marine Shipping,253083488
CIA,"Citizens, Inc.",Financial Services,Insurance - Life,245045328
MMT,MFS Multimarket Income Trust,Financial Services,Asset Management,253950944
TG,Tredegar Corporation,Industrials,Metal Fabrication,250719024
OCFT,"OneConnect Financial Technology Co., Ltd.",Technology,Software - Application,258963728
AGD,Abrdn Global Dynamic Dividend Fund,Financial Services,Asset Management,253748336
RIV,"RiverNorth Opportunities Fund, Inc.",Financial Services,Asset Management,251439456
TE,T1 Energy Inc.,Industrials,Electrical Equipment & Parts,264297968
BKT,"BlackRock Income Trust, Inc.",Financial Services,Asset Management,249726256
NC,"NACCO Industries, Inc.",Energy,Thermal Coal,249948256
TCI,"Transcontinental Realty Investors, Inc.",Real Estate,Real Estate Services,245615872
AMPX,"Amprius Technologies, Inc.",Industrials,Electrical Equipment & Parts,240500624
CPS,Cooper-Standard Holdings Inc.,Consumer Cyclical,Auto Parts,246469472
NUW,Nuveen AMT-Free Municipal Value Fund,Financial Services,Asset Management,244676224
SABA,Saba Capital Income & Opportunities Fund II,Financial Services,Asset Management,245200016
BNY,BlackRock New York Municipal Income Trust,Financial Services,Asset Management,244306224
SJT,San Juan Basin Royalty Trust,Energy,Oil & Gas E&P,239802272
VPV,Invesco Pennsylvania Value Municipal Income Trust,Financial Services,Asset Management,183458144
GCO,Genesco Inc.,Consumer Cyclical,Apparel Retail,236355280
JCE,Nuveen Core Equity Alpha Fund,Financial Services,Asset Management,241396688
NMG,Nouveau Monde Graphite Inc.,Basic Materials,Other Industrial Metals & Mining,245682784
PMX,PIMCO Municipal Income Fund III,Financial Services,Asset Management,240739200
BARK,"BARK, Inc.",Consumer Cyclical,Specialty Retail,237884416
FET,"Forum Energy Technologies, Inc.",Energy,Oil & Gas Equipment & Services,242535088
JOF,"Japan Smaller Capitalization Fund, Inc.",Financial Services,Asset Management,239421456
SES,SES AI Corporation,Consumer Cyclical,Auto Parts,217410288
PSF,"Cohen & Steers Select Preferred and Income Fund, Inc.",Financial Services,Asset Management,240323424
ONIT,Onity Group Inc.,Financial Services,Mortgage Finance,238381776
FOA,Finance of America Companies Inc.,Financial Services,Credit Services,237317728
PINE,"Alpine Income Property Trust, Inc.",Real Estate,REIT - Retail,260551488
JRS,Nuveen Real Estate Income Fund,Financial Services,Asset Management,239206768
ONTF,"ON24, Inc.",Technology,Software - Application,231942096
FVR,"FrontView REIT, Inc.",Real Estate,REIT - Diversified,237246976
COOK,"Traeger, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",227982512
WTI,"W&T Offshore, Inc.",Energy,Oil & Gas E&P,235479424
PMF,PIMCO Municipal Income Fund,Financial Services,Asset Management,234698272
MEI,"Methode Electronics, Inc.",Technology,Electronic Components,233774096
TSI,"TCW Strategic Income Fund, Inc.",Financial Services,Asset Management,232953824
CAF,"Morgan Stanley China A Share Fund, Inc.",Financial Services,Asset Management,228446128
BKDT,Brookdale Senior Living Inc.,Healthcare,Medical Care Facilities,N/A
IIF,"Morgan Stanley India Investment Fund, Inc.",Financial Services,Asset Management,230848896
AOMR,"Angel Oak Mortgage REIT, Inc.",Real Estate,REIT - Mortgage,226189424
DSX,Diana Shipping Inc.,Industrials,Marine Shipping,201931104
SMRT,"SmartRent, Inc.",Technology,Software - Application,222569648
TWN,"The Taiwan Fund, Inc.",Financial Services,Asset Management,221163968
VLN,Valens Semiconductor Ltd.,Technology,Semiconductors,226238672
PHT,"Pioneer High Income Fund, Inc.",Financial Services,Asset Management,223574192
NCZ,Virtus Convertible & Income Fund II,Financial Services,Asset Management,222211888
MITT,"AG Mortgage Investment Trust, Inc.",Real Estate,REIT - Mortgage,226889824
NPV,Nuveen Virginia Quality Municipal Income Fund,Financial Services,Asset Management,222597536
MFM,MFS Municipal Income Trust,Financial Services,Asset Management,221177408
MQT,"BlackRock MuniYield Quality Fund II, Inc.",Financial Services,Asset Management,221768560
MVT,"BlackRock MuniVest Fund II, Inc.",Financial Services,Asset Management,219670544
MUE,"BlackRock MuniHoldings Quality Fund II, Inc.",Financial Services,Asset Management,218961808
NVRO,Nevro Corp.,Healthcare,Medical Devices,221790176
ORN,"Orion Group Holdings, Inc.",Industrials,Engineering & Construction,232962256
ARL,"American Realty Investors, Inc.",Real Estate,Real Estate Services,210460560
EOD,Wells Fargo Advantage Funds - Allspring Global Dividend Opportunity Fund,Financial Services,Asset Management,214683520
EB,"Eventbrite, Inc.",Technology,Software - Application,210550400
MXF,"The Mexico Fund, Inc.",Financial Services,Asset Management,209150192
MHI,"Pioneer Municipal High Income Fund, Inc.",Financial Services,Asset Management,210179088
ACV,Virtus Diversified Income & Convertible Fund,Financial Services,Asset Management,212562224
KFS,Kingsway Financial Services Inc.,Consumer Cyclical,Auto & Truck Dealerships,201419296
